Record_Time,Temperature,Speed,Vibration,Current
2024-08-01 16:19:26.000,74.7,2021.4,6.4,6.1
2024-08-01 16:20:26.000,77.7,1628.7,3.7,7.7
2024-08-01 16:21:26.000,64.0,1601.6,5.9,11.3
2024-08-01 16:22:26.000,74.2,1461.5,4.3,7.5
2024-08-01 16:23:26.000,75.7,1479.5,4.4,9.3
2024-08-01 16:24:26.000,79.2,1421.0,4.5,13.9
2024-08-01 16:25:26.000,78.5,1409.3,5.7,9.9
2024-08-01 16:26:26.000,77.9,1659.3,6.0,10.7
2024-08-01 16:27:26.000,71.0,1219.3,4.9,8.1
2024-08-01 16:28:26.000,65.5,1177.2,4.9,14.3
2024-08-01 16:29:26.000,73.0,1163.0,5.5,8.9
2024-08-01 16:30:26.000,80.0,2113.7,5.6,9.5
2024-08-01 16:31:26.000,82.0,1659.1,6.2,12.6
2024-08-01 16:32:26.000,78.6,1591.3,3.7,9.6
2024-08-01 16:33:26.000,77.1,1182.7,5.0,10.1
2024-08-01 16:34:26.000,76.9,1687.0,3.9,9.4
2024-08-01 16:35:26.000,72.2,1465.0,4.9,9.5
2024-08-01 16:36:26.000,74.3,1564.3,4.8,10.7
2024-08-01 16:37:26.000,83.3,1207.0,5.0,11.1
2024-08-01 16:38:26.000,70.3,1548.1,4.2,8.7
2024-08-01 16:39:26.000,83.1,1372.8,3.5,8.5
2024-08-01 16:40:26.000,73.4,1270.3,2.9,8.8
2024-08-01 16:41:26.000,81.6,1720.2,4.9,7.2
2024-08-01 16:42:26.000,68.0,1038.7,4.6,6.8
2024-08-01 16:43:26.000,77.9,1669.4,4.3,10.6
2024-08-01 16:44:26.000,71.3,1705.3,6.3,11.9
2024-08-01 16:45:26.000,67.9,1236.1,4.1,11.7
2024-08-01 16:46:26.000,76.1,1253.9,6.4,5.2
2024-08-01 16:47:26.000,80.0,1433.1,6.6,9.5
2024-08-01 16:48:26.000,70.8,1584.6,3.0,7.8
2024-08-01 16:49:26.000,67.5,1454.1,5.1,10.3
2024-08-01 16:50:26.000,74.5,1630.1,4.6,9.2
2024-08-01 16:51:26.000,74.6,2028.9,2.1,11.2
2024-08-01 16:52:26.000,77.7,1347.7,3.6,10.0
2024-08-01 16:53:26.000,79.7,985.4,5.8,6.2
2024-08-01 16:54:26.000,74.7,1747.8,7.0,8.1
2024-08-01 16:55:26.000,84.3,2005.0,5.9,10.0
2024-08-01 16:56:26.000,76.1,1617.8,5.3,10.2
2024-08-01 16:57:26.000,73.3,1173.7,5.0,7.2
2024-08-01 16:58:26.000,66.9,1462.8,6.7,6.9
2024-08-01 16:59:26.000,73.7,1164.4,7.1,10.1
2024-08-01 17:00:26.000,73.3,1692.9,4.4,7.2
2024-08-01 17:01:26.000,79.8,1094.6,3.0,6.7
2024-08-01 17:02:26.000,77.3,1410.0,2.9,9.1
2024-08-01 17:03:26.000,69.1,1198.7,6.3,9.0
2024-08-01 17:04:26.000,75.9,1538.0,5.0,8.2
2024-08-01 17:05:26.000,78.4,1390.1,5.2,8.6
2024-08-01 17:06:26.000,82.6,1553.0,3.2,10.0
2024-08-01 17:07:26.000,79.4,1506.7,4.2,8.6
2024-08-01 17:08:26.000,78.8,1204.0,4.7,10.1
2024-08-01 17:09:26.000,75.3,1688.1,5.2,9.2
2024-08-01 17:10:26.000,76.9,1485.4,4.6,10.3
2024-08-01 17:11:26.000,81.2,1203.4,4.0,11.8
2024-08-01 17:12:26.000,68.3,2172.3,4.2,11.7
2024-08-01 17:13:26.000,73.3,1642.9,6.2,12.6
2024-08-01 17:14:26.000,71.1,1454.0,5.2,11.7
2024-08-01 17:15:26.000,76.9,1924.6,5.6,10.5
2024-08-01 17:16:26.000,81.2,2052.5,4.1,9.1
2024-08-01 17:17:26.000,72.0,1456.4,2.0,9.2
2024-08-01 17:18:26.000,63.0,1604.2,4.5,8.2
2024-08-01 17:19:26.000,72.9,1203.6,4.1,10.0
2024-08-01 17:20:26.000,79.6,1455.8,5.3,11.4
2024-08-01 17:21:26.000,77.7,1440.3,8.3,8.5
2024-08-01 17:22:26.000,77.1,1555.4,5.7,9.9
2024-08-01 17:23:26.000,73.6,1599.8,7.7,8.6
2024-08-01 17:24:26.000,68.6,1667.9,5.6,10.4
2024-08-01 17:25:26.000,77.6,1571.3,4.4,8.9
2024-08-01 17:26:26.000,70.8,1136.8,5.3,8.5
2024-08-01 17:27:26.000,85.9,1218.5,6.8,8.6
2024-08-01 17:28:26.000,77.9,1336.1,6.8,11.0
2024-08-01 17:29:26.000,72.1,1415.3,4.4,9.8
2024-08-01 17:30:26.000,71.9,1815.2,5.3,9.1
2024-08-01 17:31:26.000,74.5,1151.1,3.6,10.5
2024-08-01 17:32:26.000,73.8,1392.8,5.8,9.2
2024-08-01 17:33:26.000,80.6,1785.9,6.6,12.3
2024-08-01 17:34:26.000,75.9,1410.0,5.0,8.1
2024-08-01 17:35:26.000,71.3,1638.1,4.3,9.6
2024-08-01 17:36:26.000,84.5,1458.1,5.4,7.2
2024-08-01 17:37:26.000,75.2,1577.0,5.4,9.3
2024-08-01 17:38:26.000,78.8,1431.5,5.1,6.6
2024-08-01 17:39:26.000,72.0,1700.1,5.2,11.5
2024-08-01 17:40:26.000,76.8,1036.5,4.8,11.5
2024-08-01 17:41:26.000,76.6,1391.0,6.0,11.6
2024-08-01 17:42:26.000,65.6,1589.0,5.7,10.1
2024-08-01 17:43:26.000,85.1,1660.1,4.0,8.2
2024-08-01 17:44:26.000,81.5,1947.9,4.0,8.4
2024-08-01 17:45:26.000,73.0,1382.7,4.7,13.1
2024-08-01 17:46:26.000,69.5,1943.8,5.7,12.9
2024-08-01 17:47:26.000,76.7,1302.3,5.1,10.2
2024-08-01 17:48:26.000,75.4,1898.6,4.4,9.0
2024-08-01 17:49:26.000,76.8,1745.2,5.3,12.7
2024-08-01 17:50:26.000,76.0,1226.0,4.7,8.6
2024-08-01 17:51:26.000,77.5,1592.1,5.9,10.5
2024-08-01 17:52:26.000,82.2,1484.6,5.3,12.7
2024-08-01 17:53:26.000,77.8,1687.7,4.7,8.3
2024-08-01 17:54:26.000,69.8,1433.0,5.2,11.7
2024-08-01 17:55:26.000,81.8,1407.8,6.3,11.0
2024-08-01 17:56:26.000,83.2,1910.7,4.4,9.9
2024-08-01 17:57:26.000,90.8,1470.4,5.4,8.0
2024-08-01 17:58:26.000,69.4,1747.9,4.9,8.6
2024-08-01 17:59:26.000,76.2,1432.4,5.4,10.6
2024-08-01 18:00:26.000,64.6,2000.0,4.3,7.2
2024-08-01 18:01:26.000,77.8,1296.5,5.1,10.3
2024-08-01 18:02:26.000,72.3,1315.8,6.1,11.1
2024-08-01 18:03:26.000,84.6,1957.4,4.1,12.0
2024-08-01 18:04:26.000,71.1,1366.5,3.7,7.2
2024-08-01 18:05:26.000,66.6,1980.3,3.7,12.6
2024-08-01 18:06:26.000,72.6,1767.6,3.8,13.4
2024-08-01 18:07:26.000,65.1,1453.6,5.6,10.8
2024-08-01 18:08:26.000,78.8,956.0,3.6,7.9
2024-08-01 18:09:26.000,64.7,1494.2,4.7,9.3
2024-08-01 18:10:26.000,75.1,1530.5,5.6,9.9
2024-08-01 18:11:26.000,64.6,1850.2,5.4,10.5
2024-08-01 18:12:26.000,73.4,1976.5,4.6,10.0
2024-08-01 18:13:26.000,83.2,1294.5,5.2,10.6
2024-08-01 18:14:26.000,76.8,1740.4,5.1,9.8
2024-08-01 18:15:26.000,70.7,1729.6,4.8,10.5
2024-08-01 18:16:26.000,74.8,1822.0,4.8,9.1
2024-08-01 18:17:26.000,75.1,1649.6,7.2,9.3
2024-08-01 18:18:26.000,77.4,917.3,5.8,8.8
2024-08-01 18:19:26.000,68.2,1453.4,7.5,13.8
2024-08-01 18:20:26.000,78.0,1153.3,4.5,12.9
2024-08-01 18:21:26.000,61.5,1439.2,4.9,11.1
2024-08-01 18:22:26.000,71.9,1794.0,3.7,12.7
2024-08-01 18:23:26.000,72.6,1591.5,4.2,11.6
2024-08-01 18:24:26.000,78.2,1844.4,6.9,10.4
2024-08-01 18:25:26.000,75.1,1602.5,4.5,7.0
2024-08-01 18:26:26.000,68.0,1110.5,6.9,9.5
2024-08-01 18:27:26.000,70.1,743.7,3.8,9.3
2024-08-01 18:28:26.000,76.0,1544.6,3.9,7.7
2024-08-01 18:29:26.000,74.6,1435.8,4.7,7.0
2024-08-01 18:30:26.000,72.1,1206.9,4.9,11.0
2024-08-01 18:31:26.000,72.6,989.8,5.9,10.6
2024-08-01 18:32:26.000,78.5,1279.6,5.5,7.7
2024-08-01 18:33:26.000,72.4,1441.7,4.6,8.5
2024-08-01 18:34:26.000,74.6,1699.8,4.9,12.3
2024-08-01 18:35:26.000,85.8,1556.6,4.7,8.2
2024-08-01 18:36:26.000,67.9,1982.4,4.1,10.3
2024-08-01 18:37:26.000,65.7,1189.3,4.1,9.6
2024-08-01 18:38:26.000,78.9,1764.3,6.0,11.0
2024-08-01 18:39:26.000,71.6,1514.2,3.2,8.3
2024-08-01 18:40:26.000,73.4,1708.4,6.6,10.2
2024-08-01 18:41:26.000,71.1,1369.0,4.7,10.3
2024-08-01 18:42:26.000,73.7,1821.5,4.2,10.5
2024-08-01 18:43:26.000,83.0,1588.6,5.7,10.2
2024-08-01 18:44:26.000,79.0,1296.2,6.5,10.7
2024-08-01 18:45:26.000,79.3,1496.4,6.1,14.4
2024-08-01 18:46:26.000,67.9,1428.1,5.5,15.1
2024-08-01 18:47:26.000,69.2,1646.8,6.1,8.7
2024-08-01 18:48:26.000,60.8,1146.1,3.3,5.4
2024-08-01 18:49:26.000,71.0,1491.2,4.5,11.2
2024-08-01 18:50:26.000,79.8,1618.6,4.1,10.4
2024-08-01 18:51:26.000,77.6,1509.9,6.2,12.1
2024-08-01 18:52:26.000,73.9,1904.1,4.6,10.6
2024-08-01 18:53:26.000,74.9,1732.2,5.8,10.1
2024-08-01 18:54:26.000,71.6,1497.8,5.5,12.3
2024-08-01 18:55:26.000,76.0,1565.0,4.1,12.5
2024-08-01 18:56:26.000,78.8,1588.7,4.4,7.2
2024-08-01 18:57:26.000,66.9,1621.0,6.3,8.4
2024-08-01 18:58:26.000,76.5,952.3,4.2,9.8
2024-08-01 18:59:26.000,79.7,1409.5,5.1,10.2
2024-08-01 19:00:26.000,72.9,1054.7,4.2,9.5
2024-08-01 19:01:26.000,78.5,1883.5,4.7,10.9
2024-08-01 19:02:26.000,89.1,1481.7,5.0,12.0
2024-08-01 19:03:26.000,74.5,1442.0,4.2,13.4
2024-08-01 19:04:26.000,77.0,1769.0,4.0,11.2
2024-08-01 19:05:26.000,71.3,1626.7,5.3,8.3
2024-08-01 19:06:26.000,75.9,1161.4,4.2,9.7
2024-08-01 19:07:26.000,77.3,1478.7,4.2,9.8
2024-08-01 19:08:26.000,76.0,1399.4,4.1,11.0
2024-08-01 19:09:26.000,69.9,976.6,4.9,10.8
2024-08-01 19:10:26.000,76.0,1292.9,5.9,14.1
2024-08-01 19:11:26.000,82.3,1444.9,6.5,9.1
2024-08-01 19:12:26.000,77.2,1465.5,4.3,10.8
2024-08-01 19:13:26.000,79.8,1055.3,7.2,14.7
2024-08-01 19:14:26.000,73.8,1845.5,4.0,8.8
2024-08-01 19:15:26.000,78.7,1469.4,6.1,10.3
2024-08-01 19:16:26.000,76.4,1511.3,4.3,8.1
2024-08-01 19:17:26.000,70.2,1620.2,4.1,10.2
2024-08-01 19:18:26.000,76.6,1263.6,4.3,8.4
2024-08-01 19:19:26.000,70.0,1636.9,4.9,12.1
2024-08-01 19:20:26.000,71.8,1389.9,5.6,10.3
2024-08-01 19:21:26.000,75.9,1231.0,5.7,8.1
2024-08-01 19:22:26.000,76.5,1672.0,4.1,11.7
2024-08-01 19:23:26.000,69.1,1947.5,4.0,10.4
2024-08-01 19:24:26.000,80.3,1717.4,4.1,11.9
2024-08-01 19:25:26.000,77.9,1776.9,4.9,7.7
2024-08-01 19:26:26.000,71.5,1343.8,4.8,10.7
2024-08-01 19:27:26.000,67.3,1020.7,4.0,11.5
2024-08-01 19:28:26.000,74.3,1947.0,5.3,9.2
2024-08-01 19:29:26.000,72.8,2116.4,7.3,7.5
2024-08-01 19:30:26.000,75.6,1962.8,4.5,9.9
2024-08-01 19:31:26.000,73.2,1399.3,4.6,12.5
2024-08-01 19:32:26.000,65.0,1153.6,5.6,12.3
2024-08-01 19:33:26.000,73.1,1180.3,4.4,9.1
2024-08-01 19:34:26.000,73.5,994.9,5.7,7.4
2024-08-01 19:35:26.000,78.2,1467.8,4.3,9.1
2024-08-01 19:36:26.000,71.5,1981.7,6.8,9.1
2024-08-01 19:37:26.000,83.4,1457.5,5.3,10.9
2024-08-01 19:38:26.000,65.4,1590.7,4.4,9.8
2024-08-01 19:39:26.000,81.6,1912.7,4.4,8.5
2024-08-01 19:40:26.000,73.9,1378.8,4.5,12.2
2024-08-01 19:41:26.000,79.3,2110.7,6.4,10.3
2024-08-01 19:42:26.000,75.4,2097.6,3.7,10.9
2024-08-01 19:43:26.000,80.7,1460.7,4.3,6.6
2024-08-01 19:44:26.000,73.1,1326.7,4.4,5.2
2024-08-01 19:45:26.000,69.5,1709.2,5.0,7.1
2024-08-01 19:46:26.000,82.1,1395.7,4.7,9.0
2024-08-01 19:47:26.000,74.4,1153.0,3.5,11.2
2024-08-01 19:48:26.000,76.1,1884.4,4.6,5.3
2024-08-01 19:49:26.000,81.2,1864.9,4.9,13.2
2024-08-01 19:50:26.000,69.8,1546.7,4.4,10.3
2024-08-01 19:51:26.000,78.0,1121.1,5.7,12.7
2024-08-01 19:52:26.000,72.1,1131.1,5.9,8.2
2024-08-01 19:53:26.000,74.3,1532.2,4.9,11.0
2024-08-01 19:54:26.000,75.4,1350.0,5.2,10.2
2024-08-01 19:55:26.000,67.5,1397.7,2.8,11.6
2024-08-01 19:56:26.000,71.1,1806.6,4.6,9.5
2024-08-01 19:57:26.000,81.8,1720.0,6.0,10.9
2024-08-01 19:58:26.000,79.4,1913.4,4.6,12.2
2024-08-01 19:59:26.000,74.7,1202.8,4.3,8.7
2024-08-01 20:00:26.000,76.2,1397.0,7.3,10.5
2024-08-01 20:01:26.000,73.5,1727.7,6.8,6.2
2024-08-01 20:02:26.000,81.8,1634.4,5.5,11.4
2024-08-01 20:03:26.000,74.0,1959.7,6.1,13.9
2024-08-01 20:04:26.000,76.2,1626.2,2.8,7.5
2024-08-01 20:05:26.000,80.7,2054.4,4.2,9.8
2024-08-01 20:06:26.000,71.1,1662.0,4.5,11.8
2024-08-01 20:07:26.000,82.8,1818.7,4.8,10.1
2024-08-01 20:08:26.000,67.3,1402.9,4.5,10.3
2024-08-01 20:09:26.000,83.1,1504.3,2.4,9.2
2024-08-01 20:10:26.000,73.1,1773.3,5.4,9.1
2024-08-01 20:11:26.000,73.8,1983.9,5.5,9.8
2024-08-01 20:12:26.000,65.5,1718.8,6.6,10.1
2024-08-01 20:13:26.000,72.7,1475.0,4.2,7.6
2024-08-01 20:14:26.000,69.8,1913.2,4.1,9.9
2024-08-01 20:15:26.000,72.0,842.4,2.3,13.1
2024-08-01 20:16:26.000,74.3,1073.3,4.7,9.2
2024-08-01 20:17:26.000,79.8,1704.5,5.9,7.5
2024-08-01 20:18:26.000,76.0,1504.2,4.4,9.7
2024-08-01 20:19:26.000,76.5,1681.7,7.1,8.6
2024-08-01 20:20:26.000,69.5,1519.3,4.7,7.3
2024-08-01 20:21:26.000,70.6,1671.3,5.1,10.3
2024-08-01 20:22:26.000,84.0,1255.7,3.6,8.6
2024-08-01 20:23:26.000,71.3,1671.1,5.3,8.8
2024-08-01 20:24:26.000,83.3,1798.3,3.0,10.3
2024-08-01 20:25:26.000,73.8,1866.2,5.7,6.9
2024-08-01 20:26:26.000,75.0,2104.1,5.7,6.5
2024-08-01 20:27:26.000,80.4,1573.2,6.4,11.3
2024-08-01 20:28:26.000,81.4,1582.2,4.0,6.1
2024-08-01 20:29:26.000,74.4,1043.0,5.2,8.0
2024-08-01 20:30:26.000,73.1,1340.6,5.6,6.4
2024-08-01 20:31:26.000,74.7,1442.1,5.4,9.0
2024-08-01 20:32:26.000,76.7,1815.1,4.1,10.9
2024-08-01 20:33:26.000,79.5,1316.7,2.6,10.2
2024-08-01 20:34:26.000,75.0,1738.9,5.3,14.8
2024-08-01 20:35:26.000,78.1,1499.5,4.8,12.2
2024-08-01 20:36:26.000,83.2,1446.8,4.4,8.1
2024-08-01 20:37:26.000,76.9,1574.7,5.8,7.6
2024-08-01 20:38:26.000,76.6,1382.7,5.0,15.4
2024-08-01 20:39:26.000,67.4,1371.3,3.7,12.1
2024-08-01 20:40:26.000,61.8,988.6,3.1,11.2
2024-08-01 20:41:26.000,76.9,1425.6,3.9,10.1
2024-08-01 20:42:26.000,74.5,1356.0,7.4,10.5
2024-08-01 20:43:26.000,72.4,1345.2,5.7,7.0
2024-08-01 20:44:26.000,76.2,1625.1,5.2,10.3
2024-08-01 20:45:26.000,74.7,1697.6,4.8,10.1
2024-08-01 20:46:26.000,80.6,1569.7,4.8,8.2
2024-08-01 20:47:26.000,75.4,1798.6,6.2,8.9
2024-08-01 20:48:26.000,71.3,1672.7,4.5,13.0
2024-08-01 20:49:26.000,80.0,1411.5,5.6,9.7
2024-08-01 20:50:26.000,73.9,1361.1,4.7,14.1
2024-08-01 20:51:26.000,77.6,1593.8,6.9,6.5
2024-08-01 20:52:26.000,72.6,1672.1,5.7,9.0
2024-08-01 20:53:26.000,71.8,1919.4,6.2,6.9
2024-08-01 20:54:26.000,75.4,1857.4,4.4,7.6
2024-08-01 20:55:26.000,75.1,1337.6,6.1,8.3
2024-08-01 20:56:26.000,77.4,1469.4,4.7,10.6
2024-08-01 20:57:26.000,73.7,1701.3,5.1,10.5
2024-08-01 20:58:26.000,65.8,1820.4,6.6,8.6
2024-08-01 20:59:26.000,72.8,1781.7,4.0,5.5
2024-08-01 21:00:26.000,79.0,1480.8,5.2,13.0
2024-08-01 21:01:26.000,73.5,1123.8,5.4,9.4
2024-08-01 21:02:26.000,73.8,1200.3,5.5,7.8
2024-08-01 21:03:26.000,79.9,1581.8,4.5,10.5
2024-08-01 21:04:26.000,71.4,1602.7,7.1,10.4
2024-08-01 21:05:26.000,67.3,1170.4,3.7,9.4
2024-08-01 21:06:26.000,74.2,1513.4,6.5,10.3
2024-08-01 21:07:26.000,72.6,1689.4,6.2,7.7
2024-08-01 21:08:26.000,70.2,1154.6,6.9,11.5
2024-08-01 21:09:26.000,74.1,1831.5,3.4,8.0
2024-08-01 21:10:26.000,77.5,1386.7,4.1,8.8
2024-08-01 21:11:26.000,75.0,1877.3,6.5,11.3
2024-08-01 21:12:26.000,76.5,1340.0,3.1,12.4
2024-08-01 21:13:26.000,84.1,1192.0,3.4,13.2
2024-08-01 21:14:26.000,73.3,1362.6,4.5,12.1
2024-08-01 21:15:26.000,76.4,1471.5,5.2,9.4
2024-08-01 21:16:26.000,72.5,1383.5,6.6,6.9
2024-08-01 21:17:26.000,70.8,1435.2,4.8,12.8
2024-08-01 21:18:26.000,72.1,1600.2,4.4,12.7
2024-08-01 21:19:26.000,72.6,1448.6,5.3,8.7
2024-08-01 21:20:26.000,76.8,1480.2,5.5,11.8
2024-08-01 21:21:26.000,86.7,987.2,5.4,9.3
2024-08-01 21:22:26.000,71.4,1617.5,4.8,13.0
2024-08-01 21:23:26.000,72.9,1473.2,3.0,9.0
2024-08-01 21:24:26.000,74.7,1983.1,4.1,14.0
2024-08-01 21:25:26.000,77.0,1218.1,6.4,11.6
2024-08-01 21:26:26.000,76.3,957.5,5.2,13.6
2024-08-01 21:27:26.000,81.4,1685.4,4.7,9.1
2024-08-01 21:28:26.000,62.9,1604.0,6.1,10.8
2024-08-01 21:29:26.000,63.1,1197.5,3.9,8.1
2024-08-01 21:30:26.000,72.5,1041.1,4.8,11.7
2024-08-01 21:31:26.000,80.5,1961.2,5.1,11.8
2024-08-01 21:32:26.000,67.2,1924.2,4.6,14.8
2024-08-01 21:33:26.000,60.0,753.8,5.1,11.0
2024-08-01 21:34:26.000,77.9,1362.5,4.8,11.4
2024-08-01 21:35:26.000,76.2,1999.3,3.6,9.1
2024-08-01 21:36:26.000,69.5,1357.2,5.2,11.1
2024-08-01 21:37:26.000,70.1,1352.8,3.7,9.2
2024-08-01 21:38:26.000,70.2,1415.2,5.2,10.2
2024-08-01 21:39:26.000,75.6,1163.7,6.4,10.3
2024-08-01 21:40:26.000,71.9,988.6,4.7,9.3
2024-08-01 21:41:26.000,77.5,1815.8,3.8,10.1
2024-08-01 21:42:26.000,60.7,947.1,4.9,9.2
2024-08-01 21:43:26.000,70.7,1574.2,4.2,9.2
2024-08-01 21:44:26.000,69.4,1766.0,5.6,12.2
2024-08-01 21:45:26.000,73.7,1064.6,4.9,10.4
2024-08-01 21:46:26.000,72.3,1222.7,6.7,10.7
2024-08-01 21:47:26.000,79.0,1864.0,6.2,7.1
2024-08-01 21:48:26.000,65.7,1659.9,4.8,10.8
2024-08-01 21:49:26.000,75.2,1314.8,5.7,11.1
2024-08-01 21:50:26.000,77.8,1860.7,4.6,9.2
2024-08-01 21:51:26.000,84.3,1862.0,5.0,14.2
2024-08-01 21:52:26.000,72.6,1580.7,4.6,5.4
2024-08-01 21:53:26.000,76.6,1230.0,5.8,11.6
2024-08-01 21:54:26.000,66.0,1376.0,6.4,11.4
2024-08-01 21:55:26.000,63.0,1585.9,5.8,11.1
2024-08-01 21:56:26.000,79.2,1443.4,5.9,10.4
2024-08-01 21:57:26.000,75.0,1781.7,5.9,11.1
2024-08-01 21:58:26.000,80.9,1041.1,5.6,11.7
2024-08-01 21:59:26.000,68.1,1051.7,3.9,8.5
2024-08-01 22:00:26.000,77.6,1554.3,6.7,10.6
2024-08-01 22:01:26.000,84.3,1352.5,6.8,9.6
2024-08-01 22:02:26.000,77.1,1311.9,4.8,7.8
2024-08-01 22:03:26.000,76.4,969.6,4.6,11.4
2024-08-01 22:04:26.000,75.0,1505.9,5.6,8.9
2024-08-01 22:05:26.000,67.1,1484.2,5.6,7.0
2024-08-01 22:06:26.000,81.8,1696.0,4.8,8.9
2024-08-01 22:07:26.000,71.9,1520.7,3.7,8.4
2024-08-01 22:08:26.000,77.5,1460.2,5.3,12.1
2024-08-01 22:09:26.000,67.2,1853.1,5.6,10.3
2024-08-01 22:10:26.000,69.1,1106.3,5.7,12.8
2024-08-01 22:11:26.000,82.2,1660.9,5.3,8.7
2024-08-01 22:12:26.000,73.3,998.7,4.7,11.7
2024-08-01 22:13:26.000,82.3,1248.5,6.0,15.7
2024-08-01 22:14:26.000,74.6,1136.2,5.1,10.7
2024-08-01 22:15:26.000,65.8,1734.6,4.5,11.7
2024-08-01 22:16:26.000,79.5,1480.4,4.8,11.4
2024-08-01 22:17:26.000,72.1,1495.9,3.3,7.2
2024-08-01 22:18:26.000,78.5,1168.0,4.8,11.2
2024-08-01 22:19:26.000,75.1,1410.1,5.7,10.6
2024-08-01 22:20:26.000,67.3,1271.0,5.3,9.5
2024-08-01 22:21:26.000,75.8,1615.0,6.5,8.2
2024-08-01 22:22:26.000,86.0,1202.7,4.7,11.4
2024-08-01 22:23:26.000,77.5,1898.9,5.5,8.1
2024-08-01 22:24:26.000,74.7,997.3,5.8,14.3
2024-08-01 22:25:26.000,80.4,1258.0,7.3,10.2
2024-08-01 22:26:26.000,76.1,2003.2,5.1,7.6
2024-08-01 22:27:26.000,76.0,1369.5,4.0,9.0
2024-08-01 22:28:26.000,69.5,1105.5,5.8,9.4
2024-08-01 22:29:26.000,76.2,1565.7,6.9,14.8
2024-08-01 22:30:26.000,80.2,1357.4,4.7,8.2
2024-08-01 22:31:26.000,70.8,1249.2,5.8,9.8
2024-08-01 22:32:26.000,82.1,1171.2,6.2,8.9
2024-08-01 22:33:26.000,74.5,2330.5,6.0,11.0
2024-08-01 22:34:26.000,70.6,1424.5,5.1,9.0
2024-08-01 22:35:26.000,80.0,922.3,4.3,7.7
2024-08-01 22:36:26.000,73.6,1948.1,4.9,9.6
2024-08-01 22:37:26.000,78.8,1683.3,5.5,9.4
2024-08-01 22:38:26.000,73.5,1270.1,5.9,8.8
2024-08-01 22:39:26.000,74.7,1220.1,5.3,8.9
2024-08-01 22:40:26.000,77.5,1702.0,4.6,12.4
2024-08-01 22:41:26.000,76.5,1425.9,5.6,9.4
2024-08-01 22:42:26.000,65.0,922.2,5.9,7.7
2024-08-01 22:43:26.000,69.4,2036.2,5.4,9.1
2024-08-01 22:44:26.000,79.6,1369.8,4.2,10.1
2024-08-01 22:45:26.000,74.3,1948.7,4.8,7.3
2024-08-01 22:46:26.000,72.4,1883.5,5.9,13.3
2024-08-01 22:47:26.000,68.2,1199.7,3.6,11.7
2024-08-01 22:48:26.000,69.6,1810.0,2.9,12.9
2024-08-01 22:49:26.000,64.9,1304.6,6.5,10.8
2024-08-01 22:50:26.000,74.5,940.0,5.5,5.8
2024-08-01 22:51:26.000,72.0,1372.6,5.6,13.1
2024-08-01 22:52:26.000,70.2,1619.3,3.9,8.3
2024-08-01 22:53:26.000,74.7,1361.2,5.7,8.4
2024-08-01 22:54:26.000,76.8,1407.9,5.3,10.3
2024-08-01 22:55:26.000,85.5,1843.1,3.4,12.8
2024-08-01 22:56:26.000,67.4,1531.9,6.4,12.1
2024-08-01 22:57:26.000,80.8,1247.0,5.2,11.8
2024-08-01 22:58:26.000,79.9,1710.6,4.6,9.4
2024-08-01 22:59:26.000,71.1,1559.3,4.6,9.3
2024-08-01 23:00:26.000,76.0,743.5,3.0,10.7
2024-08-01 23:01:26.000,72.7,1628.5,5.6,9.7
2024-08-01 23:02:26.000,75.9,1617.5,5.3,11.8
2024-08-01 23:03:26.000,82.5,1506.0,4.8,11.7
2024-08-01 23:04:26.000,78.0,1767.5,6.3,11.2
2024-08-01 23:05:26.000,77.5,1298.3,3.6,4.9
2024-08-01 23:06:26.000,72.8,1600.9,4.4,10.3
2024-08-01 23:07:26.000,67.6,1029.9,4.1,9.8
2024-08-01 23:08:26.000,74.0,1622.1,4.7,10.3
2024-08-01 23:09:26.000,81.0,2085.9,5.1,8.5
2024-08-01 23:10:26.000,67.4,1201.5,5.4,7.4
2024-08-01 23:11:26.000,69.7,1272.1,4.7,10.9
2024-08-01 23:12:26.000,75.6,1287.0,4.1,9.3
2024-08-01 23:13:26.000,70.1,1539.0,6.7,11.1
2024-08-01 23:14:26.000,71.0,1181.1,7.4,8.7
2024-08-01 23:15:26.000,72.9,1626.4,5.1,12.8
2024-08-01 23:16:26.000,68.2,1754.1,4.2,12.0
2024-08-01 23:17:26.000,70.1,1660.3,6.5,10.6
2024-08-01 23:18:26.000,78.5,969.5,3.6,9.6
2024-08-01 23:19:26.000,68.5,1798.6,4.7,11.7
2024-08-01 23:20:26.000,67.0,1781.2,4.3,10.8
2024-08-01 23:21:26.000,71.8,1749.0,3.8,10.5
2024-08-01 23:22:26.000,78.7,1611.9,4.7,12.1
2024-08-01 23:23:26.000,74.0,1566.1,4.1,12.9
2024-08-01 23:24:26.000,72.7,1809.7,5.0,7.5
2024-08-01 23:25:26.000,75.2,2077.1,5.0,7.9
2024-08-01 23:26:26.000,66.3,1214.1,4.4,8.4
2024-08-01 23:27:26.000,77.5,1823.4,4.6,7.0
2024-08-01 23:28:26.000,76.9,1474.1,4.8,9.9
2024-08-01 23:29:26.000,73.0,1461.1,5.8,11.2
2024-08-01 23:30:26.000,80.0,1039.0,4.9,10.0
2024-08-01 23:31:26.000,69.4,1414.6,5.8,8.9
2024-08-01 23:32:26.000,80.6,1200.8,5.6,12.3
2024-08-01 23:33:26.000,75.8,1360.8,5.6,10.3
2024-08-01 23:34:26.000,73.3,1170.5,6.4,10.7
2024-08-01 23:35:26.000,74.9,1365.3,3.9,12.3
